feature,importance
cat__customerID_5186-EJEGL,0.0
cat__customerID_5186-PEIZU,0.0
cat__customerID_5186-SAMNZ,0.0
cat__customerID_5188-HGMLP,0.0
cat__customerID_5192-EBGOV,0.0
cat__customerID_5193-QLVZB,0.0
cat__customerID_5173-WXOQV,0.0
cat__customerID_5172-RKOCB,0.0
cat__customerID_5172-MIGPM,0.0
cat__customerID_5156-UMKOW,0.0
cat__customerID_5149-QYTTU,0.0
cat__customerID_5149-TGWDZ,0.0
cat__customerID_5150-ITWWB,0.0
cat__customerID_5150-LJNSR,0.0
cat__customerID_5151-HQRDG,0.0
cat__customerID_5153-LXKDT,0.0
cat__customerID_5153-RTHKF,0.0
cat__customerID_5154-VEKBL,0.0
cat__customerID_5158-RIVOP,0.0
cat__customerID_5171-EPLKN,0.0
cat__customerID_5159-YFPKQ,0.0
cat__customerID_5160-UXJED,0.0
cat__customerID_5161-UBZXI,0.0
cat__customerID_5167-GBFRE,0.0
cat__customerID_5167-ZFFMM,0.0
cat__customerID_5168-MQQCA,0.0
cat__customerID_5168-MSWXT,0.0
cat__customerID_5170-PTRKA,0.0
cat__customerID_5195-KPUNQ,0.0
cat__customerID_5196-WPYOW,0.0
cat__customerID_5248-YGIJN,0.0
cat__customerID_5197-LQXXH,0.0
cat__customerID_5222-IMUKT,0.0
cat__customerID_5222-JCXZT,0.0
cat__customerID_5226-NOZFC,0.0
cat__customerID_5227-JSCFE,0.0
cat__customerID_5228-EXCET,0.0
cat__customerID_5229-DTFYB,0.0
cat__customerID_5229-PRWKT,0.0
cat__customerID_5231-FIQPA,0.0
cat__customerID_5232-NXPAY,0.0
cat__customerID_5233-AOZUF,0.0
cat__customerID_5233-GEEAX,0.0
cat__customerID_5236-PERKL,0.0
cat__customerID_5240-IJOQT,0.0
cat__customerID_5242-UOWHD,0.0
cat__customerID_5243-SAOTC,0.0
cat__customerID_5244-IRFIH,0.0
cat__customerID_5245-VDBUR,0.0
cat__customerID_5248-KWLAR,0.0
cat__customerID_5248-RPYWW,0.0
cat__customerID_5220-AGAAX,0.0
cat__customerID_5219-YIPTK,0.0
cat__customerID_5216-WASFJ,0.0
cat__customerID_5202-IVJNU,0.0
cat__customerID_5197-PYEPU,0.0
cat__customerID_5197-YPYBZ,0.0
cat__customerID_5198-EFNBM,0.0
cat__customerID_5198-HQAEN,0.0
cat__customerID_5199-FPUSP,0.0
cat__customerID_5201-CBWYG,0.0
cat__customerID_5201-FRKKS,0.0
cat__customerID_5201-USSQZ,0.0
cat__customerID_5203-XEHAX,0.0
cat__customerID_5215-LNLDJ,0.0
cat__customerID_5204-QZXPU,0.0
cat__customerID_5206-HPJKM,0.0
cat__customerID_5206-XZZQI,0.0
cat__customerID_5208-FVQKB,0.0
cat__customerID_5208-HFSBT,0.0
cat__customerID_5213-TWWJU,0.0
cat__customerID_5214-CHIWJ,0.0
cat__customerID_5214-NLTIT,0.0
cat__customerID_6013-BHCAW,0.0
cat__customerID_6015-VVHHE,0.0
cat__customerID_6016-LVTJQ,0.0
cat__customerID_6791-YBNAK,0.0
cat__customerID_6797-LNAQX,0.0
cat__customerID_6797-UCJHZ,0.0
cat__customerID_6804-GDMOI,0.0
cat__customerID_6806-YDEUL,0.0
cat__customerID_6807-SIWJI,0.0
cat__customerID_6810-VCAEX,0.0
cat__customerID_6813-GZQCG,0.0
cat__customerID_6817-WTYHE,0.0
cat__customerID_6818-DJXAA,0.0
cat__customerID_6818-WOBHJ,0.0
cat__customerID_6821-BUXUX,0.0
cat__customerID_6821-JPCDC,0.0
cat__customerID_6827-IEAUQ,0.0
cat__customerID_6828-HMKWP,0.0
cat__customerID_6833-JMZYP,0.0
cat__customerID_6837-BJYDQ,0.0
cat__customerID_6837-HAEVO,0.0
cat__customerID_6838-YAUVY,0.0
cat__customerID_6839-ITVZJ,0.0
cat__customerID_6794-HKIAJ,0.0
cat__customerID_6789-HJBWG,0.0
cat__customerID_6738-ISCBM,0.0
cat__customerID_6786-OBWQR,0.0
cat__customerID_6743-HHQPF,0.0
cat__customerID_6745-JEFZB,0.0
cat__customerID_6749-UTDVX,0.0
cat__customerID_6752-APNJL,0.0
cat__customerID_6754-WKSHP,0.0
cat__customerID_6762-NSODU,0.0
cat__customerID_6762-QVYJO,0.0
cat__customerID_6765-MBQNU,0.0
cat__customerID_6766-HFKLA,0.0
cat__customerID_6769-DCQLI,0.0
cat__customerID_6769-DYBQN,0.0
cat__customerID_6770-UAYGJ,0.0
cat__customerID_6770-XUAGN,0.0
cat__customerID_6771-XWBDM,0.0
cat__customerID_6772-KSATR,0.0
cat__customerID_6772-WFQRD,0.0
cat__customerID_6778-EICRF,0.0
cat__customerID_6778-YSNIH,0.0
cat__customerID_6784-XYJAE,0.0
cat__customerID_6840-RESVB,0.0
cat__customerID_6844-DZKRF,0.0
cat__customerID_6847-KJLTS,0.0
cat__customerID_6848-HJTXY,0.0
cat__customerID_6885-PKOAM,0.0
cat__customerID_6888-SBYAI,0.0
cat__customerID_6892-BOGQE,0.0
cat__customerID_6892-EZDTG,0.0
cat__customerID_6892-XPFPU,0.0
cat__customerID_6893-ODYYE,0.0
cat__customerID_6894-LFHLY,0.0
cat__customerID_6896-SRVYQ,0.0
cat__customerID_6897-RWMUB,0.0
cat__customerID_6897-UUBNU,0.0
cat__customerID_6898-MDLZW,0.0
cat__customerID_6898-RBTLU,0.0
cat__customerID_6900-PXRMS,0.0
cat__customerID_6900-RBKER,0.0
cat__customerID_6901-GOGZG,0.0
cat__customerID_6904-JLBGY,0.0
cat__customerID_6905-NIQIN,0.0
cat__customerID_6906-ANDWJ,0.0
cat__customerID_6906-MPARY,0.0
cat__customerID_6878-GGDWG,0.0
cat__customerID_6877-TJMBR,0.0
cat__customerID_6876-ADESB,0.0
cat__customerID_6859-RKMZJ,0.0
cat__customerID_6849-OYAMU,0.0
cat__customerID_6849-WLEYG,0.0
cat__customerID_6851-WEFYX,0.0
cat__customerID_6854-EXGSF,0.0
cat__customerID_6855-VLGOS,0.0
cat__customerID_6857-TKDJV,0.0
cat__customerID_6857-VWJDT,0.0
cat__customerID_6859-QNXIQ,0.0
cat__customerID_6860-YRJZP,0.0
cat__customerID_6873-UDNLD,0.0
cat__customerID_6861-OKBCE,0.0
cat__customerID_6862-CQUMB,0.0
cat__customerID_6865-JZNKO,0.0
cat__customerID_6867-ACCZI,0.0
cat__customerID_6869-FGJJC,0.0
cat__customerID_6870-ECSHE,0.0
cat__customerID_6870-ZWMNX,0.0
cat__customerID_6872-HXFNF,0.0
cat__customerID_6741-QRLUP,0.0
cat__customerID_6736-DHUQI,0.0
cat__customerID_6614-YWYSC,0.0
cat__customerID_6641-XRPSU,0.0
cat__customerID_6646-JPPHA,0.0
cat__customerID_6646-QVXLR,0.0
cat__customerID_6646-VRFOL,0.0
cat__customerID_6647-ZEDXT,0.0
cat__customerID_6648-INWPS,0.0
cat__customerID_6650-BWFRT,0.0
cat__customerID_6650-VJONK,0.0
cat__customerID_6651-RLGGM,0.0
cat__customerID_6652-YFFJO,0.0
cat__customerID_6653-CBBOM,0.0
cat__customerID_6654-QGBZZ,0.0
cat__customerID_6655-LHBYW,0.0
cat__customerID_6656-GULJQ,0.0
cat__customerID_6656-JWRQX,0.0
cat__customerID_6661-EIPZC,0.0
cat__customerID_6663-JOCQO,0.0
cat__customerID_6668-CNMFP,0.0
cat__customerID_6670-MFRPK,0.0
cat__customerID_6671-NGWON,0.0
cat__customerID_6645-MXQJT,0.0
cat__customerID_6637-KYRCV,0.0
cat__customerID_6734-JDTTV,0.0
cat__customerID_6635-MYYYZ,0.0
cat__customerID_6615-ZGEDR,0.0
cat__customerID_6616-AALSR,0.0
cat__customerID_6617-WLBQC,0.0
cat__customerID_6618-RYATB,0.0
cat__customerID_6619-RPLQZ,0.0
cat__customerID_6620-HVDUJ,0.0
cat__customerID_6620-JDYNW,0.0
cat__customerID_6621-NRZAK,0.0
cat__customerID_6621-YOBKI,0.0
cat__customerID_6624-JDRDS,0.0
cat__customerID_6625-IUTTT,0.0
cat__customerID_6625-UTXEW,0.0
cat__customerID_6629-CZTTH,0.0
cat__customerID_6629-LADHQ,0.0
cat__customerID_6630-UJZMY,0.0
cat__customerID_6631-HMANX,0.0
cat__customerID_6633-MPWBS,0.0
cat__customerID_6633-SYEUS,0.0
cat__customerID_6635-CPNUN,0.0
cat__customerID_6674-KVJHG,0.0
cat__customerID_6680-NENYN,0.0
cat__customerID_6680-WKXRZ,0.0
cat__customerID_6681-ZSEXG,0.0
cat__customerID_6718-BDGHG,0.0
cat__customerID_6719-FGEDO,0.0
cat__customerID_6719-OXYBR,0.0
cat__customerID_6723-CEGQI,0.0
cat__customerID_6723-WSNTY,0.0
cat__customerID_6725-TPKJO,0.0
cat__customerID_6726-WEXXK,0.0
cat__customerID_6727-IOTLZ,0.0
cat__customerID_6728-DKUCO,0.0
cat__customerID_6728-VOIFY,0.0
cat__customerID_6728-WYQBC,0.0
cat__customerID_6729-FZWSY,0.0
cat__customerID_6729-GDNGC,0.0
cat__customerID_6732-FZUGP,0.0
cat__customerID_6732-VAILE,0.0
cat__customerID_6733-LRIZX,0.0
cat__customerID_6734-CKRSM,0.0
cat__customerID_6734-FQAJX,0.0
cat__customerID_6734-GMPVK,0.0
cat__customerID_6715-OFDBP,0.0
cat__customerID_6712-OAWRH,0.0
cat__customerID_6711-FLDFB,0.0
cat__customerID_6691-CCIHA,0.0
cat__customerID_6682-QJDGB,0.0
cat__customerID_6682-VCIXC,0.0
cat__customerID_6685-XSHHU,0.0
cat__customerID_6686-YPGHK,0.0
cat__customerID_6688-UZPWD,0.0
cat__customerID_6689-KXGBO,0.0
cat__customerID_6689-TCZHQ,0.0
cat__customerID_6689-VRRTK,0.0
cat__customerID_6692-UDPJC,0.0
cat__customerID_6710-HSJRD,0.0
cat__customerID_6692-YQHXC,0.0
cat__customerID_6693-FRIRW,0.0
cat__customerID_6695-AMZUF,0.0
cat__customerID_6695-FRVEC,0.0
cat__customerID_6696-YDAYZ,0.0
cat__customerID_6698-OXETB,0.0
cat__customerID_6702-OHFWR,0.0
cat__customerID_6705-LNMDD,0.0
cat__customerID_6907-CQGPN,0.0
cat__customerID_6907-FLBER,0.0
cat__customerID_6907-NZZIJ,0.0
cat__customerID_7088-FBAWU,0.0
cat__customerID_7089-RKVSZ,0.0
cat__customerID_7089-XXAYG,0.0
cat__customerID_7094-MSZAO,0.0
cat__customerID_7096-ZNBZI,0.0
cat__customerID_7100-FQPRV,0.0
cat__customerID_7101-HRBLJ,0.0
cat__customerID_7102-JJVTX,0.0
cat__customerID_7103-IPXPJ,0.0
cat__customerID_7103-ZGVNT,0.0
cat__customerID_7105-BENQF,0.0
cat__customerID_7105-MXJLL,0.0
cat__customerID_7107-UBYKY,0.0
cat__customerID_7108-DGVUU,0.0
cat__customerID_7109-CQYUZ,0.0
cat__customerID_7109-MFBYV,0.0
cat__customerID_7110-BDTWG,0.0
cat__customerID_7112-OPOTK,0.0
cat__customerID_7113-HIPFI,0.0
cat__customerID_7115-IRDHS,0.0
cat__customerID_7089-IVVAZ,0.0
cat__customerID_7083-YNSKY,0.0
cat__customerID_6908-VVYHM,0.0
cat__customerID_7083-MIOPC,0.0
cat__customerID_7054-LGEQW,0.0
cat__customerID_7055-HNEOJ,0.0
cat__customerID_7055-JCGNI,0.0
cat__customerID_7055-VKGDA,0.0
cat__customerID_7056-IMHCC,0.0
cat__customerID_7061-OVMIM,0.0
cat__customerID_7064-FRRSW,0.0
cat__customerID_7064-JHXCE,0.0
cat__customerID_7065-YUNRY,0.0
cat__customerID_7067-KSAZT,0.0
cat__customerID_7072-MBHEV,0.0
cat__customerID_7073-QETQY,0.0
cat__customerID_7074-IEVOJ,0.0
cat__customerID_7074-STDCN,0.0
cat__customerID_7075-BNDVQ,0.0
cat__customerID_7077-XJMET,0.0
cat__customerID_7078-NVFAM,0.0
cat__customerID_7079-QRCBC,0.0
cat__customerID_7080-TNUWP,0.0
cat__customerID_7120-RFMVS,0.0
cat__customerID_7123-WQUHX,0.0
cat__customerID_7126-RBHSD,0.0
cat__customerID_7128-GGCNO,0.0
cat__customerID_7156-MXBJE,0.0
cat__customerID_7159-FVYPK,0.0
cat__customerID_7159-NOKYQ,0.0
cat__customerID_7161-DFHUF,0.0
cat__customerID_7162-WPHPM,0.0
cat__customerID_7163-OCEQI,0.0
cat__customerID_7164-BPTUT,0.0
cat__customerID_7167-PCEYD,0.0
cat__customerID_7168-HDQHG,0.0
cat__customerID_7169-YWAMK,0.0
cat__customerID_7173-TETGO,0.0
cat__customerID_7175-NTIXE,0.0
cat__customerID_7176-WIONM,0.0
cat__customerID_7176-WRTNX,0.0
cat__customerID_7180-PISOG,0.0
cat__customerID_7181-BQYBV,0.0
cat__customerID_7181-OQCUT,0.0
cat__customerID_7182-OVLBJ,0.0
cat__customerID_7188-CBBBA,0.0
cat__customerID_7156-MHUGY,0.0
cat__customerID_7153-OANIO,0.0
cat__customerID_7153-CHRBV,0.0
cat__customerID_7136-IHZJA,0.0
cat__customerID_7129-ACFOG,0.0
cat__customerID_7129-AZJDE,0.0
cat__customerID_7129-CAKJW,0.0
cat__customerID_7130-VTEWQ,0.0
cat__customerID_7130-YXBRO,0.0
cat__customerID_7131-ZQZNK,0.0
cat__customerID_7133-VBDCG,0.0
cat__customerID_7134-HBPBS,0.0
cat__customerID_7136-RVDTZ,0.0
cat__customerID_7148-XZPHA,0.0
cat__customerID_7137-NAXML,0.0
cat__customerID_7137-RYLPP,0.0
cat__customerID_7138-GIRSH,0.0
cat__customerID_7140-ADSMJ,0.0
cat__customerID_7142-HVGBG,0.0
cat__customerID_7143-BQIBA,0.0
cat__customerID_7145-FEJWU,0.0
cat__customerID_7147-AYBAA,0.0
cat__customerID_7054-DMVAS,0.0
cat__customerID_7049-GKVZY,0.0
cat__customerID_7048-GXDAY,0.0
cat__customerID_6985-HAYWX,0.0
cat__customerID_6956-SMUCM,0.0
cat__customerID_6959-GQEGV,0.0
cat__customerID_6959-UWKHF,0.0
cat__customerID_6960-HVYXR,0.0
cat__customerID_6961-MJKBO,0.0
cat__customerID_6961-VCPMC,0.0
cat__customerID_6963-EZQEE,0.0
cat__customerID_6963-KQYQB,0.0
cat__customerID_6968-GMKPR,0.0
cat__customerID_6968-MHOMU,0.0
cat__customerID_6969-MVBAI,0.0
cat__customerID_6972-SNKKW,0.0
cat__customerID_6974-DAFLI,0.0
cat__customerID_6976-BWGLQ,0.0
cat__customerID_6979-TNDEU,0.0
cat__customerID_6980-CDGFC,0.0
cat__customerID_6980-IMXXE,0.0
cat__customerID_6981-TDRFT,0.0
cat__customerID_6982-SSHFK,0.0
cat__customerID_6954-OOYZZ,0.0
cat__customerID_6952-OMNWB,0.0
cat__customerID_6942-LBFDP,0.0
cat__customerID_6923-AQONU,0.0
cat__customerID_6916-HIJSE,0.0
cat__customerID_6917-FIJHC,0.0
cat__customerID_6917-IAYHD,0.0
cat__customerID_6917-YACBP,0.0
cat__customerID_6918-UMQCG,0.0
cat__customerID_6919-ELBGL,0.0
cat__customerID_6921-OZMFH,0.0
cat__customerID_6922-NCEDI,0.0
cat__customerID_6923-EFPNL,0.0
cat__customerID_6941-PMGEP,0.0
cat__customerID_6923-JHPMP,0.0
cat__customerID_6924-TDGMT,0.0
cat__customerID_6925-BAYGL,0.0
cat__customerID_6927-WTFIV,0.0
cat__customerID_6928-ONTRW,0.0
cat__customerID_6933-VLYFX,0.0
cat__customerID_6937-GCDGQ,0.0
cat__customerID_6941-KXRRV,0.0
cat__customerID_6982-UQZLY,0.0
cat__customerID_6986-IJDHX,0.0
cat__customerID_7047-YXDMZ,0.0
cat__customerID_6986-IXNDM,0.0
cat__customerID_7017-VFHAY,0.0
cat__customerID_7018-FPXHH,0.0
cat__customerID_7020-OZKXZ,0.0
cat__customerID_7024-OHCCK,0.0
cat__customerID_7025-IWFHT,0.0
cat__customerID_7025-WCBNE,0.0
cat__customerID_7026-YMSBE,0.0
cat__customerID_7028-DVOIQ,0.0
cat__customerID_7029-IJEJK,0.0
cat__customerID_7029-RPUAV,0.0
cat__customerID_7030-FZTFM,0.0
cat__customerID_7030-NJVDP,0.0
cat__customerID_7032-LMBHI,0.0
cat__customerID_7033-CLAMM,0.0
cat__customerID_7036-TYDEC,0.0
cat__customerID_7036-ZZKBD,0.0
cat__customerID_7041-TXQJH,0.0
cat__customerID_7044-YAACC,0.0
cat__customerID_7047-FWEYA,0.0
cat__customerID_7016-NVRIC,0.0
cat__customerID_7016-BPGEU,0.0
cat__customerID_7014-ZZXAW,0.0
cat__customerID_6994-ORCWG,0.0
cat__customerID_6987-XQSJT,0.0
cat__customerID_6988-CJEYV,0.0
cat__customerID_6990-YNRIO,0.0
cat__customerID_6993-OHLXR,0.0
cat__customerID_6993-YCOBK,0.0
cat__customerID_6993-YGFJV,0.0
cat__customerID_6994-FGRHH,0.0
cat__customerID_6994-KERXL,0.0
cat__customerID_6996-KNSML,0.0
cat__customerID_7011-CVEUC,0.0
cat__customerID_6997-UVGOX,0.0
cat__customerID_7000-WCEVQ,0.0
cat__customerID_7005-CYUIL,0.0
cat__customerID_7008-LZVOZ,0.0
cat__customerID_7009-LGECI,0.0
cat__customerID_7009-PCARS,0.0
cat__customerID_7010-BRBUU,0.0
cat__customerID_7010-ZMVBF,0.0
cat__customerID_6615-NGGZJ,0.0
cat__customerID_6614-VBEGU,0.0
cat__customerID_6016-NXBNJ,0.0
cat__customerID_6211-WHMYA,0.0
cat__customerID_6212-ATMLK,0.0
cat__customerID_6214-EDAKZ,0.0
cat__customerID_6215-NQCPY,0.0
cat__customerID_6217-KDYWC,0.0
cat__customerID_6217-TOWGS,0.0
cat__customerID_6218-KNUBD,0.0
cat__customerID_6221-AVQYL,0.0
cat__customerID_6227-FBDXH,0.0
cat__customerID_6227-HWPWX,0.0
cat__customerID_6229-LSCKB,0.0
cat__customerID_6229-UOLQL,0.0
cat__customerID_6230-BSUXY,0.0
cat__customerID_6231-WFGFH,0.0
cat__customerID_6233-HXJMX,0.0
cat__customerID_6235-VDHOM,0.0
cat__customerID_6242-FEGFD,0.0
cat__customerID_6242-MBHPK,0.0
cat__customerID_6243-OZGFH,0.0
cat__customerID_6244-BESBM,0.0
cat__customerID_6211-WWLTF,0.0
cat__customerID_6210-KBBPI,0.0
cat__customerID_6172-FECYY,0.0
cat__customerID_6207-WIOLX,0.0
cat__customerID_6174-NRBTZ,0.0
cat__customerID_6176-YJWAS,0.0
cat__customerID_6177-PEVRA,0.0
cat__customerID_6178-KFNHS,0.0
cat__customerID_6179-GJPSO,0.0
cat__customerID_6180-YBIQI,0.0
cat__customerID_6181-AXXYF,0.0
cat__customerID_6185-TASNN,0.0
cat__customerID_6188-UXBBR,0.0
cat__customerID_6195-MELTI,0.0
cat__customerID_6196-HBOBZ,0.0
cat__customerID_6198-PNNSZ,0.0
cat__customerID_6198-RTPMF,0.0
cat__customerID_6198-ZFIOJ,0.0
cat__customerID_6199-IPCAO,0.0
cat__customerID_6199-IWKGC,0.0
cat__customerID_6202-DYYFX,0.0
cat__customerID_6202-JVYEU,0.0
cat__customerID_6204-IEUXJ,0.0
cat__customerID_6248-TKCQV,0.0
cat__customerID_6250-CGGUN,0.0
cat__customerID_6252-DFGTK,0.0
cat__customerID_6253-GNHWH,0.0
cat__customerID_6288-CHQJB,0.0
cat__customerID_6288-LBEAR,0.0
cat__customerID_6289-CPNLD,0.0
cat__customerID_6295-OSINB,0.0
cat__customerID_6296-DDOOR,0.0
cat__customerID_6298-QDFNH,0.0
cat__customerID_6300-BWMJX,0.0
cat__customerID_6302-JGYRJ,0.0
cat__customerID_6303-KFWSL,0.0
cat__customerID_6305-YLBMM,0.0
cat__customerID_6308-CQRBU,0.0
cat__customerID_6311-UEUME,0.0
cat__customerID_6313-GIDIT,0.0
cat__customerID_6317-YPKDH,0.0
cat__customerID_6319-QSUSR,0.0
cat__customerID_6322-HRPFA,0.0
cat__customerID_6322-PJJDJ,0.0
cat__customerID_6323-AYBRX,0.0
cat__customerID_6326-MTTXK,0.0
cat__customerID_6286-ZHAOK,0.0
cat__customerID_6286-SUUWT,0.0
cat__customerID_6285-FTQBF,0.0
cat__customerID_6261-LHRTG,0.0
cat__customerID_6253-WRFHY,0.0
cat__customerID_6257-DTAYD,0.0
cat__customerID_6257-RJOHI,0.0
cat__customerID_6258-NGCNG,0.0
cat__customerID_6258-PVZWJ,0.0
cat__customerID_6259-WJQLC,0.0
cat__customerID_6260-ONULR,0.0
cat__customerID_6260-XLACS,0.0
cat__customerID_6261-RCVNS,0.0
cat__customerID_6284-KMNUF,0.0
cat__customerID_6265-FRMTQ,0.0
cat__customerID_6265-SXWBU,0.0
cat__customerID_6266-QHOJZ,0.0
cat__customerID_6267-DCFFZ,0.0
cat__customerID_6275-YDUVO,0.0
cat__customerID_6278-FEPBZ,0.0
cat__customerID_6281-FKEWS,0.0
cat__customerID_6283-GITPX,0.0
cat__customerID_6173-ITPWD,0.0
cat__customerID_6169-PPETC,0.0
cat__customerID_6614-FHDBO,0.0
cat__customerID_6050-FFXES,0.0
cat__customerID_6060-DRTNL,0.0
cat__customerID_6060-QBMGV,0.0
cat__customerID_6061-PQHMK,0.0
cat__customerID_6064-PUPMC,0.0
cat__customerID_6067-NGCEU,0.0
cat__customerID_6072-NUQCB,0.0
cat__customerID_6075-SLNIL,0.0
cat__customerID_6077-BDPXA,0.0
cat__customerID_6078-VESFR,0.0
cat__customerID_6080-LNESI,0.0
cat__customerID_6082-GLJIX,0.0
cat__customerID_6082-OQFBA,0.0
cat__customerID_6086-ESGRL,0.0
cat__customerID_6087-MVHJH,0.0
cat__customerID_6087-YPWHO,0.0
cat__customerID_6088-BXMRG,0.0
cat__customerID_6092-QZVPP,0.0
cat__customerID_6094-ZIVKX,0.0
cat__customerID_6097-EQISJ,0.0
cat__customerID_6050-IJRHS,0.0
cat__customerID_6048-UWKAL,0.0
cat__customerID_6169-PGNCD,0.0
cat__customerID_6048-QBXKL,0.0
cat__customerID_6017-PPLPX,0.0
cat__customerID_6022-KOUQO,0.0
cat__customerID_6022-UGGSO,0.0
cat__customerID_6023-GSSXW,0.0
cat__customerID_6024-RUGGH,0.0
cat__customerID_6029-CSMJE,0.0
cat__customerID_6029-WTIPC,0.0
cat__customerID_6030-REHUX,0.0
cat__customerID_6032-IGALN,0.0
cat__customerID_6032-KRXXO,0.0
cat__customerID_6034-ZRYCV,0.0
cat__customerID_6035-BXTTY,0.0
cat__customerID_6035-RIIOM,0.0
cat__customerID_6036-TTFYU,0.0
cat__customerID_6038-GCYEC,0.0
cat__customerID_6040-CGACY,0.0
cat__customerID_6047-SUHPR,0.0
cat__customerID_6047-YHPVI,0.0
cat__customerID_6048-NJXHX,0.0
cat__customerID_6100-FJZDG,0.0
cat__customerID_6100-QQHEB,0.0
cat__customerID_6101-IMRMM,0.0
cat__customerID_6103-BOCOU,0.0
cat__customerID_6135-OZQVA,0.0
cat__customerID_6137-MFAJN,0.0
cat__customerID_6139-ZZRBQ,0.0
cat__customerID_6140-QNRQQ,0.0
cat__customerID_6141-OOXUQ,0.0
cat__customerID_6142-VSJQO,0.0
cat__customerID_6143-JQKEA,0.0
cat__customerID_6145-NNPNO,0.0
cat__customerID_6147-CBCRA,0.0
cat__customerID_6152-ONASV,0.0
cat__customerID_6156-UZDLF,0.0
cat__customerID_6158-DWPZT,0.0
cat__customerID_6158-HDPXZ,0.0
cat__customerID_6161-ERDGD,0.0
cat__customerID_6161-UUUTA,0.0
cat__customerID_6164-HAQTX,0.0
cat__customerID_6166-ILMNY,0.0
cat__customerID_6166-YIPFO,0.0
cat__customerID_6168-WFVVF,0.0
cat__customerID_6133-OZILE,0.0
cat__customerID_6131-JLWZM,0.0
cat__customerID_6131-IUNXN,0.0
cat__customerID_6120-RJKLU,0.0
cat__customerID_6103-LIANB,0.0
cat__customerID_6103-QCKFX,0.0
cat__customerID_6108-OQZDQ,0.0
cat__customerID_6110-OHIHY,0.0
cat__customerID_6114-TCFID,0.0
cat__customerID_6115-ZTBFQ,0.0
cat__customerID_6116-RFVHN,0.0
cat__customerID_6119-SPUDB,0.0
cat__customerID_6121-TNHBO,0.0
cat__customerID_6131-FOYAS,0.0
cat__customerID_6121-VZNQB,0.0
cat__customerID_6122-EFVKN,0.0
cat__customerID_6122-LJADA,0.0
cat__customerID_6124-ACRHJ,0.0
cat__customerID_6127-ISGTU,0.0
cat__customerID_6127-IYJOZ,0.0
cat__customerID_6128-CZOMY,0.0
cat__customerID_6128-DAFVY,0.0
cat__customerID_6330-JKLPC,0.0
cat__customerID_6331-EWIEB,0.0
cat__customerID_6331-LWDTQ,0.0
cat__customerID_6502-KUGLL,0.0
cat__customerID_6504-VBLFL,0.0
cat__customerID_6505-OZNPG,0.0
cat__customerID_6506-EYCNH,0.0
cat__customerID_6507-DTJZV,0.0
cat__customerID_6507-ZJSUR,0.0
cat__customerID_6508-NJYRO,0.0
cat__customerID_6509-TSGWN,0.0
cat__customerID_6510-UPNKS,0.0
cat__customerID_6513-EECDB,0.0
cat__customerID_6516-NKQBO,0.0
cat__customerID_6518-KZXCB,0.0
cat__customerID_6518-LGAOV,0.0
cat__customerID_6518-PPLMZ,0.0
cat__customerID_6519-CFDBX,0.0
cat__customerID_6521-YYTYI,0.0
cat__customerID_6522-OIQSX,0.0
cat__customerID_6522-YRBXD,0.0
cat__customerID_6532-YLWSI,0.0
cat__customerID_6537-OTKMY,0.0
cat__customerID_6502-MJQAE,0.0
cat__customerID_6502-HCJTI,0.0
cat__customerID_6332-FBZRI,0.0
cat__customerID_6500-JVEGC,0.0
cat__customerID_6474-FVJLC,0.0
cat__customerID_6475-VHUIZ,0.0
cat__customerID_6476-EPYZR,0.0
cat__customerID_6476-YHMGA,0.0
cat__customerID_6478-HRRCZ,0.0
cat__customerID_6479-OAUSD,0.0
cat__customerID_6479-SZPLM,0.0
cat__customerID_6479-VDGRK,0.0
cat__customerID_6480-YAGIY,0.0
cat__customerID_6481-LXPWL,0.0
cat__customerID_6481-OGDOO,0.0
cat__customerID_6483-OATDN,0.0
cat__customerID_6484-LATFU,0.0
cat__customerID_6485-QXWWE,0.0
cat__customerID_6486-LHTMA,0.0
cat__customerID_6490-FGZAT,0.0
cat__customerID_6496-JDSSB,0.0
cat__customerID_6496-SLWHQ,0.0
cat__customerID_6497-TILVL,0.0
cat__customerID_6537-QLGEX,0.0
cat__customerID_6538-POCHL,0.0
cat__customerID_6543-CPZMK,0.0
cat__customerID_6543-JXSOO,0.0
cat__customerID_6582-PLFUU,0.0
cat__customerID_6583-KQJLK,0.0
cat__customerID_6583-QGCSI,0.0
cat__customerID_6583-SZVGP,0.0
cat__customerID_6584-VQMYT,0.0
cat__customerID_6585-WCEWR,0.0
cat__customerID_6586-MYGKD,0.0
cat__customerID_6586-PSJOX,0.0
cat__customerID_6591-QGOYB,0.0
cat__customerID_6595-COKXZ,0.0
cat__customerID_6595-YGXIT,0.0
cat__customerID_6598-KELSS,0.0
cat__customerID_6599-CEBNN,0.0
cat__customerID_6599-GZWCM,0.0
cat__customerID_6599-RCLCJ,0.0
cat__customerID_6599-SFQVE,0.0
cat__customerID_6603-QWSPR,0.0
cat__customerID_6603-YRDCJ,0.0
cat__customerID_6609-MXJHJ,0.0
cat__customerID_6582-OIVSP,0.0
cat__customerID_6581-NQCBA,0.0
cat__customerID_6579-JPICP,0.0
cat__customerID_6559-PDZLR,0.0
cat__customerID_6546-OPBBH,0.0
cat__customerID_6549-BTYPG,0.0
cat__customerID_6549-NNDYT,0.0
cat__customerID_6549-YMFAW,0.0
cat__customerID_6551-GNYDG,0.0
cat__customerID_6551-VLJMV,0.0
cat__customerID_6556-DBKZF,0.0
